osm_id,matrix_index
248783352,1776
248783354,1777
248783355,1778
248783356,1779
248783357,1780
248783753,1781
249247095,1782
249247096,1783
249247214,1784
249247298,1785
249247529,1786
249247530,1787
249247537,1788
249250497,1789
249250498,1790
249489428,1791
249489435,1792
249489439,1793
249489444,1794
249609794,1795
249609797,1796
249609799,1797
249609801,1798
249609805,1799
249609810,1800
249609811,1801
249609813,1802
249609821,1803
249609822,1804
249609828,1805
249626103,1806
249626105,1807
249626107,1808
249626122,1809
249626126,1810
249626141,1811
249626153,1812
249626156,1813
249626163,1814
249805891,1815
249805892,1816
249805893,1817
249805895,1818
249805896,1819
249805897,1820
249805898,1821
249805900,1822
249805901,1823
249805902,1824
249805903,1825
249805907,1826
249805909,1827
