u,v,key,stadtradeln_abs,nextbike_abs,stadtradeln_norm,nextbike_norm,diff_norm,geometry
469715171,708414626,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (468511.7019765565 5474223.7211328335, 468524.03409275634 5474202.704505842, 468550.2639660492 5474162.974812723, 468569.41788793204 5474151.458032377)"
469715237,458401315,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (468417.5441483314 5474151.721129052, 468416.74815258157 5474155.805904414, 468416.870021288 5474176.917633945, 468408.9051410003 5474199.310111732, 468400.92954020016 5474219.834897667, 468383.627202611 5474241.658763454, 468366.8769298922 5474252.317362579, 468337.21929114993 5474290.967145964, 468316.1573273577 5474308.477103492, 468282.661033189 5474329.149926765, 468262.2662413084 5474354.093945816, 468244.3556388399 5474378.412152165, 468228.2945771218 5474400.229321018, 468208.5348503285 5474427.037628256, 468194.33429698274 5474446.976321789, 468179.49218047416 5474463.828073661, 468160.2409844224 5474472.011509294, 468149.14828906045 5474491.30964796, 468138.12806192244 5474523.036943551, 468136.9818991828 5474540.420537846, 468141.5283737456 5474572.668657275, 468142.2243691869 5474585.083042681, 468139.7911042514 5474594.402704267, 468127.5960888395 5474638.544193281, 468117.7729639418 5474661.570546511, 468110.9813542707 5474670.915625603, 468108.58798466274 5474688.306501709, 468105.5927386496 5474708.191247648, 468102.0063972263 5474733.660515418, 468097.16556885623 5474756.657861466, 468097.86285449285 5474774.2530747885)"
469715237,469715164,0,22.0,0.0,2.901012954605213e-06,0.0,2.901012954605213e-06,"LINESTRING (468417.5441483314 5474151.721129052, 468425.60941334965 5474146.704986053, 468434.8683963786 5474133.621666577, 468443.52518100187 5474123.009956522, 468456.51989816915 5474086.091110457, 468470.7438189681 5474069.877407551, 468484.41196437366 5474065.451658426, 468496.8291564034 5474059.165380214, 468505.2447903348 5474051.979397466)"
469715384,469716344,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (468318.7799873187 5474066.2525616465, 468316.55826037837 5474054.58076753, 468311.496542912 5474040.957596227, 468311.43544006266 5474030.407292566, 468310.1303949209 5474020.47566477, 468313.0128201686 5474008.46301847)"
469715457,6067523923,0,72.0,0.0,9.494224215071606e-06,0.0,9.494224215071606e-06,"LINESTRING (467684.6918481799 5474323.821824512, 467692.6788831581 5474320.450468544, 467706.34569239675 5474314.77758966, 467726.83694929205 5474306.585242545, 467747.35754026804 5474302.12833854, 467770.3584354877 5474297.64578227, 467789.63527179766 5474293.807836657, 467810.14864173764 5474289.3400940895, 467831.70848778664 5474283.987979602, 467851.1718228223 5474278.548210509, 467858.042466823 5474276.473307984)"
469715487,415265569,0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (467732.4512078584 5474002.93962087, 467787.80809228687 5474017.944707615, 467804.9589554284 5474023.658303653, 467832.93122554244 5474029.352793846, 467851.39038821287 5474031.845837397, 467885.0399356636 5474037.240414315, 467927.37806710805 5474037.603545663, 467946.65961566224 5474035.633905428, 467990.9064145416 5474026.269508454)"
469715487,469715457,0,70.0,0.0,9.230495764652951e-06,0.0,9.230495764652951e-06,"LINESTRING (467732.4512078584 5474002.93962087, 467714.6984160435 5474095.59895145, 467689.26361896534 5474289.874794185, 467684.6918481799 5474323.821824512)"
469715766,469715778,0,35.0,0.0,4.6152478823264754e-06,0.0,4.6152478823264754e-06,"LINESTRING (467555.79416248907 5474216.8655183865, 467569.8191750529 5474210.42305679, 467577.21941557305 5474198.583342863, 467580.0230234086 5474180.900742291, 467580.0438854672 5474150.14912847, 467587.9429610539 5474117.205129062, 467596.3739567656 5474068.737721261, 467598.11657770077 5474048.237529522, 467601.835751854 5474025.913454485)"
469715766,503979036,0,8.0,0.0,1.0549138016746228e-06,0.0,1.0549138016746228e-06,"LINESTRING (467555.79416248907 5474216.8655183865, 467539.7422146905 5474217.839026832, 467516.1327072955 5474217.567797906, 467460.4386884933 5474213.963093646, 467411.5783014539 5474205.7488813065, 467341.7939880936 5474194.002243825, 467329.35734425427 5474193.120372854, 467315.1159302896 5474192.438312029, 467305.3571887306 5474194.253212812)"
469715778,469715766,0,5.0,0.0,6.593211260466393e-07,0.0,6.593211260466393e-07,"LINESTRING (467601.835751854 5474025.913454485, 467598.11657770077 5474048.237529522, 467596.3739567656 5474068.737721261, 467587.9429610539 5474117.205129062, 467580.0438854672 5474150.14912847, 467580.0230234086 5474180.900742291, 467577.21941557305 5474198.583342863, 467569.8191750529 5474210.42305679, 467555.79416248907 5474216.8655183865)"
469715778,469715786,0,10.0,0.0,1.3186422520932786e-06,0.0,1.3186422520932786e-06,"LINESTRING (467601.835751854 5474025.913454485, 467607.96977121034 5474002.285436497, 467611.84055921395 5473989.632847332, 467615.6089460401 5473984.1851185085, 467624.10014199105 5473983.812456191)"
469715786,469715778,0,10.0,0.0,1.3186422520932786e-06,0.0,1.3186422520932786e-06,"LINESTRING (467624.10014199105 5473983.812456191, 467615.6089460401 5473984.1851185085, 467611.84055921395 5473989.632847332, 467607.96977121034 5474002.285436497, 467601.835751854 5474025.913454485)"
469715786,469715788,0,5.0,0.0,6.593211260466393e-07,0.0,6.593211260466393e-07,"LINESTRING (467624.10014199105 5473983.812456191, 467686.496875086 5473990.870207901)"
469715788,469715487,0,34.0,0.0,4.483383657117148e-06,0.0,4.483383657117148e-06,"LINESTRING (467686.496875086 5473990.870207901, 467720.94460568175 5473993.790943168, 467732.4512078584 5474002.93962087)"
469716344,469715384,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (468313.0128201686 5474008.46301847, 468310.1303949209 5474020.47566477, 468311.43544006266 5474030.407292566, 468311.496542912 5474040.957596227, 468316.55826037837 5474054.58076753, 468318.7799873187 5474066.2525616465)"
469716784,558519793,0,27.0,0.0,3.5603340806518524e-06,0.0,3.5603340806518524e-06,"LINESTRING (468575.3208159809 5474147.510710893, 468575.46692897927 5474131.278096004, 468575.18109040894 5474082.773413252, 468572.61792946386 5474060.808534395, 468564.7577864989 5474027.0893752985)"
469719202,12219209825,0,31.0,0.0,4.0877909814891635e-06,0.0,4.0877909814891635e-06,"LINESTRING (466424.85524576093 5475781.225120212, 466424.90398952237 5475793.887913445)"
469719207,469719202,0,75.0,0.0,9.88981689069959e-06,0.0,9.88981689069959e-06,"LINESTRING (466670.0632590443 5475754.165452164, 466658.79216550355 5475761.938741614, 466647.7738362574 5475764.785361763, 466584.148044689 5475769.498579026, 466459.8641956209 5475779.231448893, 466424.85524576093 5475781.225120212)"
469719207,587754702,0,15.0,0.0,1.977963378139918e-06,0.0,1.977963378139918e-06,"LINESTRING (466670.0632590443 5475754.165452164, 466676.51121316414 5475708.087670112)"
469719207,1731180926,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (466670.0632590443 5475754.165452164, 466672.60044516856 5475786.1912656, 466670.82448322757 5475788.64798851, 466667.8533466787 5475791.300998202, 466658.4293646558 5475795.194063419, 466632.22560093785 5475801.2018156815, 466564.74384254677 5475817.93481969, 466553.22988135985 5475821.518432651, 466529.13105015847 5475829.03693607, 466467.27911035746 5475849.750194107, 466427.55844950496 5475863.679836301, 466413.3848646696 5475868.636438232)"
469719216,469719554,0,103.0,0.0,1.358201519656077e-05,0.0,1.358201519656077e-05,"LINESTRING (466682.5985891691 5474850.463486589, 466743.3068272421 5474824.523338119, 466804.4643368094 5474799.626208104, 466815.1216353518 5474796.704295464)"
469719216,470504831,0,476.0,0.0,6.276737119964007e-05,0.0,6.276737119964007e-05,"LINESTRING (466682.5985891691 5474850.463486589, 466658.7253002438 5474864.784023515, 466638.5725040288 5474873.178471107, 466613.4192047535 5474878.546142447, 466598.292826756 5474881.1177368965, 466586.6842439274 5474881.410989041)"
469719422,304246153,0,17.0,0.0,2.241691828558574e-06,0.0,2.241691828558574e-06,"LINESTRING (466637.3494282486 5474407.443090608, 466636.0972068292 5474400.713401218, 466633.84118067747 5474394.690249197)"
469719422,1364109963,0,46.0,0.0,6.065754359629082e-06,0.0,6.065754359629082e-06,"LINESTRING (466637.3494282486 5474407.443090608, 466630.3438019668 5474443.173634223, 466627.6525501122 5474466.859635005, 466629.88836891693 5474476.7073972775, 466634.29068472236 5474483.851463072, 466661.1097950103 5474521.843908838, 466662.8812696516 5474528.103496911, 466665.02909543295 5474537.807279666)"
469719422,9143240697,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (466637.3494282486 5474407.443090608, 466645.6080453699 5474405.914079658, 466646.61171116924 5474403.995716375, 466644.6500597754 5474392.723211332)"
469719440,1364109963,0,22.0,0.0,2.901012954605213e-06,0.0,2.901012954605213e-06,"LINESTRING (466632.9500224347 5474620.763024457, 466658.193670315 5474565.765484036, 466664.0953036878 5474547.61878234, 466665.02909543295 5474537.807279666)"
469719440,10712456255,0,21.0,0.0,2.7691487293958853e-06,0.0,2.7691487293958853e-06,"LINESTRING (466632.9500224347 5474620.763024457, 466611.82063145353 5474664.162048209, 466634.9796429594 5474718.097263031)"
469719554,469719216,0,206.0,0.0,2.716403039312154e-05,0.0,2.716403039312154e-05,"LINESTRING (466815.1216353518 5474796.704295464, 466804.4643368094 5474799.626208104, 466743.3068272421 5474824.523338119, 466682.5985891691 5474850.463486589)"
469719554,506317070,0,14.0,0.0,1.84609915293059e-06,0.0,1.84609915293059e-06,"LINESTRING (466815.1216353518 5474796.704295464, 466816.01312421414 5474781.078515423, 466814.71276982 5474771.147178164, 466812.1390922693 5474758.132845259, 466809.5989616568 5474749.454213868, 466806.58009889635 5474741.956964989, 466800.36769920395 5474729.253778889, 466795.7229002781 5474719.131508855)"
469719554,1189232766,0,100.0,0.0,1.3186422520932786e-05,0.0,1.3186422520932786e-05,"LINESTRING (466815.1216353518 5474796.704295464, 466827.3900484985 5474796.363057886, 466844.1490166229 5474799.863588106, 466907.4830554762 5474821.748828515, 466953.08253811614 5474838.3498254055, 466991.27936455474 5474852.861267305, 467013.23142616433 5474862.534654351)"
470054357,291580977,0,3.0,0.0,3.955926756279836e-07,0.0,3.955926756279836e-07,"LINESTRING (459864.4916063411 5489366.611481006, 459858.70209812274 5489361.272988182, 459855.74621075176 5489357.670272504, 459866.24553484266 5489308.217297066)"
470054357,470054358,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (459864.4916063411 5489366.611481006, 459901.6005362946 5489374.054048858)"
470054358,470054357,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (459901.6005362946 5489374.054048858, 459864.4916063411 5489366.611481006)"
470054358,470054359,0,15.0,0.0,1.977963378139918e-06,0.0,1.977963378139918e-06,"LINESTRING (459901.6005362946 5489374.054048858, 459964.0797768288 5489387.058332528)"
470054358,663076894,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (459901.6005362946 5489374.054048858, 459903.9006960028 5489363.263650925, 459906.29046741873 5489351.872215897)"
470054360,470054357,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (459851.92840537097 5489380.390509217, 459864.4916063411 5489366.611481006)"
470054360,7273469412,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (459851.92840537097 5489380.390509217, 459849.27370105736 5489383.300796137, 459846.5785430682 5489396.417819562)"
470054363,330315529,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (459839.8463000222 5489428.987981709, 459888.3165551856 5489439.237379498)"
470415942,30561292,0,7646.0,2186.0,0.0010082338659505208,0.00022551792006039671,0.0007827159458901241,"LINESTRING (464456.31246782915 5481402.640018676, 464455.4968349575 5481400.855352476, 464454.6739585125 5481399.070733567, 464374.0093186324 5481226.635874623, 464371.60138024535 5481221.726373461)"
470415942,1193568857,0,8.0,0.0,1.0549138016746228e-06,0.0,1.0549138016746228e-06,"LINESTRING (464456.31246782915 5481402.640018676, 464464.05393579195 5481396.819442148, 464482.3202655795 5481387.695085987)"
470415942,1656927222,0,2548.0,0.0,0.0003359900458333674,0.0,0.0003359900458333674,"LINESTRING (464456.31246782915 5481402.640018676, 464460.96028054284 5481413.3940913705)"
470415999,26754434,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (465976.51812914264 5480683.757862223, 465987.9930103035 5480715.149810566)"
470494691,304254590,0,98.0,0.0,1.292269407051413e-05,0.0,1.292269407051413e-05,"LINESTRING (467064.1135571999 5476304.09511483, 467058.40378683317 5476305.841642223, 467049.1048652007 5476311.134123456, 467038.2296999996 5476313.523279305, 467020.13566709467 5476312.66514937, 466998.3291410578 5476309.327998144, 466988.3051730276 5476307.398438331, 466932.8217397543 5476300.407133027, 466910.922474142 5476302.1294559715)"
470494691,587763981,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (467064.1135571999 5476304.09511483, 467067.8402992771 5476289.686332495)"
470494691,782928979,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (467064.1135571999 5476304.09511483, 467079.26649153815 5476304.148386845)"
470494708,415262608,0,30.0,0.0,3.955926756279836e-06,0.0,3.955926756279836e-06,"LINESTRING (467184.461442401 5476170.714844106, 467215.69038586854 5476171.083395247, 467242.15364101046 5476172.281149811, 467256.4844988092 5476173.018022613)"
470494708,782928979,0,84.0,0.0,1.1076594917583541e-05,0.0,1.1076594917583541e-05,"LINESTRING (467184.461442401 5476170.714844106, 467180.48018266354 5476186.270193004, 467173.6025837387 5476221.7658870695, 467166.65989727946 5476263.310023636, 467161.10218106804 5476277.10713943, 467154.081144648 5476287.477676061, 467142.60331242386 5476298.175181977, 467130.292693279 5476302.996444001, 467116.15624784154 5476306.805884397, 467102.6623609746 5476307.7542405585, 467079.26649153815 5476304.148386845)"
470494708,782930863,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (467184.461442401 5476170.714844106, 467168.5343722261 5476169.787625212, 467144.62477274775 5476172.477200996, 467076.34693985386 5476185.317514281)"
470495190,469105215,0,55.0,0.0,7.252532386513033e-06,0.0,7.252532386513033e-06,"LINESTRING (467277.69335946516 5476166.075895288, 467281.48542216764 5476160.049635831, 467283.87791037647 5476149.128840255, 467287.0113065596 5476136.013423197, 467288.4030467662 5476126.265977735, 467304.8755881907 5476028.03138822)"
470495190,782936593,0,9.0,0.0,1.1867780268839508e-06,0.0,1.1867780268839508e-06,"LINESTRING (467277.69335946516 5476166.075895288, 467281.2741283362 5476179.262314729)"
470498156,469713238,0,5.0,0.0,6.593211260466393e-07,0.0,6.593211260466393e-07,"LINESTRING (467173.4079834051 5475526.25399511, 467175.97673194885 5475538.645938961, 467176.85325513297 5475551.792926754)"
470498179,470498156,0,33.0,0.0,4.35151943190782e-06,0.0,4.35151943190782e-06,"LINESTRING (467185.33898957307 5475397.439353595, 467185.0986352039 5475421.432804106, 467182.6934750758 5475435.099778532, 467179.76162002364 5475464.912824854, 467180.5229645892 5475487.866320381, 467177.483287026 5475500.914515156, 467173.4079834051 5475526.25399511)"
470498179,503981435,0,18.0,0.0,2.3735560537679016e-06,0.0,2.3735560537679016e-06,"LINESTRING (467185.33898957307 5475397.439353595, 467187.7273767793 5475394.267595578, 467191.13448990905 5475390.478253538, 467199.0416329533 5475382.559490081, 467205.8771141147 5475374.8917536605, 467208.383524816 5475370.840998674, 467209.48609067884 5475366.064892999, 467208.6923231855 5475359.454618126)"
470498184,469713318,0,251.0,0.0,3.3097920527541296e-05,0.0,3.3097920527541296e-05,"LINESTRING (467178.4754200677 5475389.542497564, 467166.0187082526 5475405.404409221, 467152.49978344084 5475421.873086111, 467128.33337823313 5475451.146676318, 467123.74996114045 5475459.4791544285, 467104.0993719302 5475524.591441013, 467089.0358704142 5475574.700646877)"
470498184,470498179,0,3.0,0.0,3.955926756279836e-07,0.0,3.955926756279836e-07,"LINESTRING (467178.4754200677 5475389.542497564, 467185.33898957307 5475397.439353595)"
470498740,469105216,0,8.0,0.0,1.0549138016746228e-06,0.0,1.0549138016746228e-06,"LINESTRING (467314.47726964386 5475942.267537001, 467317.68265367916 5475958.146706445, 467318.57724476885 5475965.890405185)"
470498740,470498755,0,16.0,0.0,2.1098276033492456e-06,0.0,2.1098276033492456e-06,"LINESTRING (467314.47726964386 5475942.267537001, 467315.79858986475 5475935.277715977, 467319.43562874984 5475926.328455531, 467317.3227016601 5475920.971229023, 467310.58949001535 5475910.483003518, 467308.554137399 5475898.699279396)"
470498755,415262810,0,39.0,0.0,5.1427047831637865e-06,0.0,5.1427047831637865e-06,"LINESTRING (467308.554137399 5475898.699279396, 467310.3210382841 5475882.5569174085, 467310.5341970082 5475862.421468641, 467295.28342601575 5475851.061416234)"
470498755,470498740,0,30.0,0.0,3.955926756279836e-06,0.0,3.955926756279836e-06,"LINESTRING (467308.554137399 5475898.699279396, 467310.58949001535 5475910.483003518, 467317.3227016601 5475920.971229023, 467319.43562874984 5475926.328455531, 467315.79858986475 5475935.277715977, 467314.47726964386 5475942.267537001)"
