,GraphhopperKoordinaten,startpoint_lat,startpoint_lon,endpoint_lat,endpoint_lon,StartStationID,EndStationID,count
377,"[[8.483832, 49.497263], [8.483813, 49.497228], [8.483224, 49.49737], [8.482657, 49.497487], [8.481635, 49.497652], [8.480685, 49.497763], [8.478974, 49.497899], [8.478809, 49.497893], [8.47863, 49.497842], [8.478373, 49.497755], [8.475502, 49.496742], [8.475422, 49.496716], [8.475305, 49.496699], [8.475169, 49.496709], [8.474959, 49.49662], [8.474887, 49.496607], [8.474462, 49.496634], [8.474307, 49.496671], [8.473724, 49.496859], [8.47367, 49.496795], [8.472728, 49.497102], [8.472607, 49.497152], [8.472541, 49.497198], [8.472242, 49.497327], [8.472006, 49.497413], [8.469096, 49.498356], [8.468248, 49.498643], [8.467598, 49.498844], [8.467426, 49.498924], [8.467304, 49.499], [8.467224, 49.498946]]",49.497263,8.483832,49.498946,8.467224,339346,339349,233
378,"[[8.486944, 49.474329], [8.486921, 49.474336], [8.48699, 49.474432], [8.486905, 49.474458], [8.487257, 49.474945], [8.487191, 49.475072], [8.486508, 49.47539], [8.486057, 49.475656], [8.486007, 49.475756], [8.485957, 49.476475], [8.485683, 49.476538], [8.485509, 49.476586], [8.485252, 49.476667], [8.485011, 49.476756], [8.48466, 49.476904], [8.484092, 49.47721], [8.48373, 49.477467], [8.483147, 49.477952], [8.482206, 49.478701], [8.481956, 49.478919], [8.481185, 49.479541], [8.481995, 49.480389], [8.483397, 49.481908], [8.483286, 49.481987], [8.482381, 49.483445], [8.479809, 49.484443], [8.480555, 49.485278], [8.480485, 49.485305], [8.479918, 49.486539], [8.479973, 49.486553], [8.480061, 49.486604], [8.480096, 49.486651], [8.480107, 49.486703], [8.480093, 49.486754], [8.480057, 49.486799], [8.480002, 49.486835], [8.479933, 49.486858], [8.479857, 49.486867], [8.47978, 49.48686], [8.479462, 49.487573], [8.479306, 49.487596], [8.47926, 49.487697], [8.479377, 49.487755], [8.47947, 49.48783], [8.479511, 49.48788], [8.479837, 49.488197], [8.4801, 49.488487], [8.480267, 49.488709], [8.480486, 49.488955], [8.480709, 49.489239], [8.480731, 49.489311], [8.480801, 49.489463], [8.481079, 49.489883], [8.481147, 49.489938], [8.481201, 49.490069], [8.482619, 49.492127], [8.482733, 49.492241], [8.482834, 49.49237], [8.482906, 49.492344]]",49.474329,8.486944,49.492344,8.482906,660943,7853258,233
379,"[[8.456876, 49.48711], [8.456849, 49.48712], [8.456899, 49.487178], [8.456982, 49.487147], [8.457492, 49.48771], [8.461296, 49.486236], [8.461361, 49.4862], [8.461572, 49.486274], [8.461676, 49.486299], [8.46167, 49.486359], [8.461696, 49.486426], [8.461747, 49.486469], [8.462433, 49.486709], [8.462547, 49.486758], [8.462626, 49.486827], [8.462937, 49.486711], [8.467895, 49.492062], [8.469198, 49.4935], [8.469374, 49.493468], [8.470128, 49.493276], [8.470172, 49.493291], [8.470189, 49.493273], [8.470366, 49.493422], [8.47049, 49.49359], [8.470621, 49.493551], [8.471098, 49.4935], [8.471213, 49.493501], [8.471283, 49.493518], [8.471334, 49.493542], [8.47138, 49.493576], [8.47288, 49.495196], [8.472918, 49.495305], [8.472915, 49.495395], [8.472852, 49.495479], [8.472768, 49.49554], [8.472666, 49.495595], [8.472111, 49.495777], [8.472178, 49.495868], [8.471909, 49.495957], [8.4726, 49.496861], [8.472681, 49.496898], [8.472767, 49.497015], [8.472716, 49.497032], [8.472761, 49.497091], [8.472728, 49.497102], [8.472607, 49.497152], [8.472541, 49.497198], [8.472465, 49.497299], [8.472269, 49.497719], [8.471953, 49.498595], [8.471882, 49.498909], [8.471791, 49.499219], [8.471507, 49.499968], [8.471401, 49.500382], [8.471153, 49.501036], [8.471031, 49.501018], [8.471047, 49.500974], [8.470953, 49.50096], [8.470825, 49.500913], [8.470733, 49.500845], [8.470963, 49.500697], [8.470904, 49.500678]]",49.48711,8.456876,49.500678,8.470904,339472,30612231,233
380,"[[8.470904, 49.500678], [8.470963, 49.500697], [8.471009, 49.500638], [8.471092, 49.500628], [8.47124, 49.500242], [8.471194, 49.500174], [8.471178, 49.500105], [8.471159, 49.500027], [8.471519, 49.49912], [8.471572, 49.498957], [8.471631, 49.498772], [8.471742, 49.498514], [8.472053, 49.497666], [8.472105, 49.497486], [8.472135, 49.497427], [8.472242, 49.497327], [8.47231, 49.49725], [8.472318, 49.497226], [8.47231, 49.497202], [8.471904, 49.496662], [8.471967, 49.496607], [8.471632, 49.49613], [8.471617, 49.496104], [8.471639, 49.49605], [8.471669, 49.496015], [8.471776, 49.495967], [8.472785, 49.495637], [8.472928, 49.495506], [8.472968, 49.495442], [8.472986, 49.495384], [8.472991, 49.495209], [8.471413, 49.493511], [8.471289, 49.493449], [8.47114, 49.493418], [8.471015, 49.493439], [8.470808, 49.493465], [8.470655, 49.493449], [8.470526, 49.493416], [8.470448, 49.493381], [8.469964, 49.493081], [8.468801, 49.491807], [8.468721, 49.491734], [8.46731, 49.490233], [8.466699, 49.489557], [8.465343, 49.4881], [8.46234, 49.484827], [8.462519, 49.484759], [8.462552, 49.484796]]",49.500678,8.470904,49.484796,8.462552,30612231,148606240,232
381,"[[8.480297, 49.489559], [8.480299, 49.489559], [8.480291, 49.489504], [8.480229, 49.489415], [8.480219, 49.489322], [8.480159, 49.489222], [8.479743, 49.488711], [8.479298, 49.488241], [8.479142, 49.488107], [8.479017, 49.48803], [8.478798, 49.48795], [8.478595, 49.487907], [8.477871, 49.487879], [8.477734, 49.48784], [8.477332, 49.487825], [8.47724, 49.487771], [8.476422, 49.487746], [8.476252, 49.487715], [8.476124, 49.487672], [8.47602, 49.487615], [8.475964, 49.487563], [8.475914, 49.487496], [8.475855, 49.487043], [8.475695, 49.486311], [8.475592, 49.486056], [8.475467, 49.485817], [8.475355, 49.485622], [8.475081, 49.485228], [8.474595, 49.484642], [8.474334, 49.484354], [8.474113, 49.484133], [8.473949, 49.48399], [8.473761, 49.483805], [8.471439, 49.481436], [8.471225, 49.481349], [8.471179, 49.48134], [8.471142, 49.481256], [8.471004, 49.48112], [8.470713, 49.480755], [8.470154, 49.480198], [8.470159, 49.480149], [8.470117, 49.480024], [8.47012, 49.479982], [8.47007, 49.479892], [8.470037, 49.479863], [8.46976, 49.479971], [8.469749, 49.47996]]",49.489559,8.480297,49.47996,8.469749,339457,339475,232
382,"[[8.473044, 49.49707], [8.473051, 49.497079], [8.473724, 49.496859], [8.47362, 49.496735], [8.473682, 49.496714], [8.473384, 49.496309], [8.472871, 49.49565], [8.473039, 49.495594], [8.472971, 49.49552], [8.473504, 49.495288], [8.473527, 49.495198], [8.473322, 49.495125], [8.473111, 49.49501], [8.473047, 49.494962], [8.47296, 49.494878], [8.471671, 49.493479], [8.471638, 49.493422], [8.47163, 49.493362], [8.471637, 49.493334], [8.471688, 49.493315], [8.471921, 49.493105], [8.472026, 49.493039], [8.472161, 49.492968], [8.47214, 49.49295], [8.472194, 49.492904], [8.472442, 49.492814], [8.472919, 49.492603], [8.473097, 49.49249], [8.472738, 49.492376], [8.47267, 49.492314], [8.472093, 49.491688], [8.469161, 49.488473], [8.468586, 49.488698], [8.468936, 49.489078], [8.468692, 49.489174], [8.469022, 49.489535], [8.468437, 49.489761]]",49.49707,8.473044,49.489761,8.468437,339343,339462,232
383,"[[8.473044, 49.49707], [8.473051, 49.497079], [8.473724, 49.496859], [8.47362, 49.496735], [8.473682, 49.496714], [8.473384, 49.496309], [8.472871, 49.49565], [8.473039, 49.495594], [8.472971, 49.49552], [8.473504, 49.495288], [8.473527, 49.495198], [8.473322, 49.495125], [8.473111, 49.49501], [8.473047, 49.494962], [8.47296, 49.494878], [8.471671, 49.493479], [8.471638, 49.493422], [8.47163, 49.493362], [8.471637, 49.493334], [8.471688, 49.493315], [8.471921, 49.493105], [8.472026, 49.493039], [8.472161, 49.492968], [8.47214, 49.49295], [8.472194, 49.492904], [8.472442, 49.492814], [8.472919, 49.492603], [8.473097, 49.49249], [8.472738, 49.492376], [8.47267, 49.492314], [8.472093, 49.491688], [8.468487, 49.487733], [8.468236, 49.48744], [8.467213, 49.486333], [8.469554, 49.485438], [8.469493, 49.485371]]",49.49707,8.473044,49.485371,8.469493,339343,339487,231
384,"[[8.53399, 49.473472], [8.534032, 49.473468], [8.534048, 49.473544], [8.525945, 49.474324], [8.525867, 49.47435], [8.525646, 49.474388], [8.525553, 49.474395], [8.52549, 49.474392], [8.525431, 49.474377], [8.525379, 49.47438], [8.524707, 49.474443], [8.524538, 49.474462], [8.524142, 49.47454], [8.523908, 49.474555], [8.523917, 49.474598], [8.523769, 49.474611], [8.523829, 49.474827], [8.523958, 49.475173], [8.523991, 49.475296], [8.524048, 49.475392], [8.524098, 49.475526], [8.524105, 49.475731], [8.524141, 49.475803], [8.524147, 49.475883], [8.524103, 49.47594], [8.524025, 49.475973], [8.523576, 49.476386], [8.52367, 49.476436], [8.523523, 49.476567], [8.523127, 49.47696], [8.522986, 49.477051], [8.522588, 49.477255], [8.522338, 49.477348], [8.522233, 49.477379], [8.522125, 49.477401], [8.522144, 49.477437], [8.521821, 49.477467], [8.521981, 49.477635], [8.522045, 49.477609], [8.522075, 49.47764]]",49.473472,8.53399,49.47764,8.522075,4726808,30612140,231
385,"[[8.466007, 49.487956], [8.46593, 49.487872], [8.467067, 49.48743], [8.467322, 49.487688], [8.467655, 49.488051], [8.46834, 49.488794], [8.471418, 49.487586], [8.471435, 49.487604]]",49.487956,8.466007,49.487604,8.471435,339463,31471276,230
386,"[[8.469749, 49.47996], [8.46976, 49.479971], [8.470037, 49.479863], [8.47007, 49.479892], [8.47012, 49.479982], [8.470117, 49.480024], [8.470159, 49.480149], [8.470154, 49.480198], [8.470713, 49.480755], [8.471004, 49.48112], [8.471142, 49.481256], [8.47117, 49.48131], [8.471187, 49.481415], [8.471287, 49.481529], [8.471341, 49.481555], [8.473505, 49.483757], [8.473582, 49.483788], [8.474498, 49.484752], [8.474881, 49.485184], [8.474972, 49.485264], [8.47496, 49.485307], [8.475024, 49.485428], [8.475187, 49.485662], [8.475379, 49.485966], [8.47537, 49.485999], [8.4754, 49.486061], [8.475453, 49.486043], [8.475603, 49.486411], [8.475668, 49.48664], [8.475791, 49.487234], [8.475844, 49.487861], [8.475824, 49.488348], [8.475785, 49.488715], [8.475726, 49.489084], [8.475604, 49.489488], [8.475393, 49.489953], [8.475156, 49.490365], [8.475064, 49.490493], [8.474678, 49.490962], [8.474435, 49.491215], [8.474225, 49.491417], [8.473939, 49.491616], [8.4735, 49.491943], [8.473164, 49.49212], [8.472889, 49.492241], [8.472592, 49.492342], [8.472007, 49.492564], [8.471968, 49.492568], [8.471874, 49.492557], [8.471685, 49.492586], [8.471785, 49.492956], [8.471777, 49.493056], [8.47157, 49.493232], [8.471531, 49.493367], [8.471536, 49.493407], [8.471562, 49.493452], [8.472896, 49.494903], [8.47304, 49.495038], [8.473185, 49.495134], [8.473268, 49.495202], [8.473549, 49.495491], [8.4741, 49.496148], [8.47422, 49.4962], [8.474335, 49.496237], [8.474393, 49.496246], [8.474536, 49.496242], [8.474645, 49.49622], [8.474819, 49.496244], [8.474894, 49.496283], [8.475325, 49.496653], [8.475422, 49.496716], [8.475305, 49.496699], [8.475169, 49.496709], [8.474676, 49.496815], [8.475147, 49.497763], [8.475425, 49.498464], [8.475634, 49.499085], [8.475786, 49.499636], [8.475825, 49.499677], [8.475934, 49.499782], [8.476494, 49.501825], [8.476544, 49.501969], [8.476843, 49.502948], [8.477088, 49.503843], [8.476937, 49.503905], [8.477368, 49.505363], [8.477338, 49.505397], [8.477353, 49.505449], [8.477227, 49.505586], [8.477156, 49.505787], [8.477276, 49.506294], [8.477237, 49.506368], [8.476996, 49.50651], [8.476223, 49.506602], [8.476059, 49.506759], [8.475878, 49.506875], [8.475882, 49.506969], [8.476257, 49.507215], [8.476003, 49.507281], [8.475953, 49.507352], [8.476006, 49.507602], [8.476145, 49.508084], [8.476178, 49.50826], [8.476158, 49.508339], [8.476061, 49.508332], [8.476054, 49.508376]]",49.47996,8.469749,49.508376,8.476054,339475,660978,230
387,"[[8.482255, 49.470261], [8.482359, 49.470322], [8.482866, 49.469954], [8.483724, 49.470094], [8.483796, 49.470009], [8.483841, 49.470072], [8.483902, 49.470263], [8.48389, 49.470452], [8.483988, 49.470549], [8.48406, 49.471127], [8.484208, 49.47205], [8.4842, 49.472115], [8.48415, 49.472196], [8.483713, 49.472556], [8.483264, 49.472946], [8.482704, 49.473508], [8.482565, 49.473563], [8.482487, 49.473684], [8.482709, 49.473793], [8.482525, 49.473934], [8.482366, 49.474076], [8.482372, 49.474112], [8.48223, 49.47412], [8.481774, 49.474619], [8.480903, 49.475621], [8.480626, 49.47587], [8.48373, 49.477467], [8.483147, 49.477952], [8.482491, 49.478475], [8.482561, 49.478512]]",49.470261,8.482255,49.478512,8.482561,339478,339485,230
388,"[[8.469749, 49.47996], [8.46976, 49.479971], [8.470037, 49.479863], [8.47007, 49.479892], [8.47012, 49.479982], [8.470244, 49.479953], [8.470371, 49.479934], [8.470502, 49.479948], [8.470624, 49.479985], [8.470682, 49.479958], [8.471321, 49.479579], [8.471525, 49.479506], [8.471494, 49.479467], [8.471797, 49.479389], [8.47205, 49.479355], [8.472208, 49.479348], [8.472464, 49.47936], [8.472634, 49.479391], [8.472813, 49.479442], [8.472901, 49.479476], [8.473329, 49.479688], [8.473481, 49.479704], [8.473608, 49.479686], [8.474207, 49.479188], [8.477269, 49.480767], [8.477344, 49.480876], [8.47753, 49.480838], [8.477653, 49.480899], [8.478155, 49.480749], [8.479612, 49.482346], [8.479801, 49.482571], [8.480735, 49.483587], [8.481087, 49.483948], [8.481853, 49.484776], [8.483213, 49.484246], [8.483335, 49.484242], [8.487058, 49.484744], [8.487089, 49.484729], [8.48726, 49.484706], [8.487499, 49.484585], [8.487701, 49.484814], [8.487337, 49.484973], [8.487279, 49.484896], [8.487298, 49.48489]]",49.47996,8.469749,49.48489,8.487298,339475,146888993,230
389,"[[8.468437, 49.489761], [8.469022, 49.489535], [8.469036, 49.48955], [8.469852, 49.48923], [8.468487, 49.487733], [8.467655, 49.488051], [8.467322, 49.487688], [8.467067, 49.48743], [8.46696, 49.487473], [8.46633, 49.486757], [8.465556, 49.487053], [8.463979, 49.485359], [8.463754, 49.485259], [8.463187, 49.48466], [8.46301, 49.484607], [8.462794, 49.484565], [8.462279, 49.484761], [8.461529, 49.485063], [8.461395, 49.48493], [8.461435, 49.484912], [8.461072, 49.484499], [8.461053, 49.484455], [8.460813, 49.484418], [8.460492, 49.484369], [8.460418, 49.48436], [8.460256, 49.48442], [8.460064, 49.484493], [8.459993, 49.484493], [8.459915, 49.484522], [8.459937, 49.484547], [8.459859, 49.484576]]",49.489761,8.468437,49.484576,8.459859,339462,339468,229
390,"[[8.467224, 49.498946], [8.467304, 49.499], [8.467046, 49.499162], [8.466877, 49.499059], [8.466844, 49.499048], [8.466753, 49.499055], [8.466424, 49.499106], [8.466166, 49.499133], [8.465785, 49.499153], [8.465107, 49.499147], [8.465016, 49.499132], [8.464893, 49.49908], [8.464756, 49.499168], [8.464607, 49.499113], [8.463434, 49.498903], [8.463375, 49.498883], [8.463232, 49.49872], [8.462453, 49.49897], [8.462152, 49.499103], [8.461606, 49.49938], [8.461484, 49.499457], [8.461354, 49.499574], [8.461231, 49.499539], [8.461123, 49.499688], [8.46107, 49.499678], [8.461036, 49.49968], [8.460574, 49.499853], [8.460597, 49.499883], [8.460562, 49.499957], [8.460603, 49.499966], [8.460643, 49.499887], [8.460695, 49.499898], [8.460728, 49.499739], [8.460734, 49.499594], [8.4607, 49.49942], [8.460639, 49.499269], [8.460542, 49.499108], [8.460387, 49.498915], [8.459485, 49.497958], [8.459404, 49.497836], [8.459335, 49.497707], [8.459262, 49.497526], [8.459191, 49.497229], [8.459196, 49.497142], [8.459249, 49.496946], [8.459243, 49.496897], [8.459223, 49.496855], [8.459188, 49.496817], [8.4591, 49.496768], [8.459018, 49.496752], [8.458916, 49.496749], [8.458359, 49.496788], [8.457808, 49.496846], [8.457762, 49.496647], [8.457697, 49.496611], [8.45766, 49.496572], [8.457554, 49.496556], [8.456794, 49.492459], [8.456758, 49.492214], [8.456713, 49.492164], [8.456591, 49.491524], [8.456562, 49.491355], [8.456568, 49.491306], [8.456535, 49.4912], [8.456419, 49.490543], [8.456227, 49.489583], [8.456245, 49.48938], [8.456133, 49.488836], [8.456048, 49.488341], [8.456189, 49.488218], [8.456283, 49.48817], [8.457492, 49.48771], [8.456982, 49.487147], [8.456899, 49.487178], [8.456849, 49.48712], [8.456876, 49.48711]]",49.498946,8.467224,49.48711,8.456876,339349,339472,229
391,"[[8.456876, 49.48711], [8.456849, 49.48712], [8.456899, 49.487178], [8.456982, 49.487147], [8.45707, 49.487243], [8.457345, 49.487143], [8.457613, 49.48703], [8.458129, 49.486829], [8.458094, 49.486786], [8.458202, 49.486746], [8.458489, 49.486618], [8.458791, 49.486461], [8.45903, 49.486366], [8.459085, 49.486432], [8.459278, 49.486338], [8.459365, 49.486163], [8.45929, 49.485799], [8.459219, 49.485547], [8.45919, 49.485483], [8.4591, 49.485366], [8.459429, 49.485235], [8.459527, 49.485159], [8.459958, 49.484998], [8.459974, 49.484944], [8.460289, 49.484825], [8.460161, 49.484673], [8.460206, 49.484655], [8.460064, 49.484493], [8.460418, 49.48436], [8.460619, 49.484282], [8.460742, 49.484099], [8.461008, 49.483713], [8.461248, 49.483707], [8.461594, 49.48358], [8.462666, 49.483137], [8.462945, 49.483037], [8.462991, 49.482976], [8.463187, 49.482904], [8.463205, 49.48288], [8.463186, 49.482853], [8.463189, 49.482823], [8.463739, 49.482604], [8.464202, 49.482407], [8.46454, 49.482217], [8.464657, 49.482275], [8.46486, 49.4822], [8.465057, 49.481841], [8.464952, 49.481761], [8.465053, 49.481716], [8.465674, 49.481528], [8.465798, 49.481478], [8.465924, 49.481404], [8.465954, 49.481375], [8.465992, 49.481311], [8.466021, 49.481144], [8.466023, 49.481094], [8.465358, 49.480522], [8.465266, 49.48043], [8.465205, 49.480352], [8.465136, 49.480208], [8.465105, 49.480067], [8.465131, 49.479993], [8.465177, 49.479931], [8.465522, 49.479651], [8.465604, 49.479569], [8.465735, 49.479414], [8.466347, 49.478612], [8.466387, 49.47853], [8.46641, 49.478441], [8.466429, 49.478327], [8.466426, 49.478253], [8.466527, 49.478202], [8.466592, 49.478185], [8.4667, 49.47814], [8.467367, 49.477855], [8.467495, 49.477845], [8.467559, 49.47783], [8.468387, 49.477474], [8.469039, 49.477152], [8.470186, 49.476535], [8.470329, 49.476445], [8.470605, 49.476288], [8.470759, 49.476188], [8.470832, 49.476149], [8.470896, 49.476204], [8.470888, 49.476208]]",49.48711,8.456876,49.476208,8.470888,339472,58196617,227
392,"[[8.465255, 49.502211], [8.46522, 49.502188], [8.467042, 49.50105], [8.467812, 49.500591], [8.468347, 49.500241], [8.469851, 49.499323], [8.470456, 49.498931], [8.47124, 49.498445], [8.471418, 49.49865], [8.471482, 49.498683], [8.471654, 49.49871], [8.471742, 49.498514], [8.472053, 49.497666], [8.472105, 49.497486], [8.472135, 49.497427], [8.472242, 49.497327], [8.47231, 49.49725], [8.472318, 49.497226], [8.47231, 49.497202], [8.472202, 49.497058], [8.473294, 49.496703], [8.473592, 49.4966], [8.473588, 49.496591], [8.473668, 49.496564], [8.47371, 49.49651], [8.473733, 49.496461], [8.473738, 49.496408], [8.47373, 49.496354], [8.473656, 49.496224], [8.473612, 49.496238], [8.473598, 49.49622], [8.473849, 49.49614], [8.473907, 49.496212], [8.474228, 49.496102], [8.474242, 49.496078], [8.474306, 49.496075], [8.474509, 49.496009], [8.47498, 49.496006], [8.475114, 49.495982], [8.4763, 49.495665], [8.477111, 49.495431], [8.477263, 49.495317], [8.477529, 49.495238], [8.477623, 49.495171], [8.478744, 49.494808], [8.47884, 49.494748], [8.478992, 49.494677], [8.479576, 49.494294], [8.479789, 49.494204], [8.480129, 49.494108], [8.480394, 49.494063], [8.481582, 49.493895], [8.481864, 49.49384], [8.482162, 49.493767], [8.482416, 49.493693], [8.482611, 49.493594], [8.482787, 49.493476], [8.483016, 49.493288], [8.483077, 49.493247], [8.483208, 49.493186], [8.48335, 49.493157], [8.483531, 49.493138], [8.483757, 49.493126], [8.483576, 49.493006], [8.483527, 49.492938], [8.483329, 49.492797], [8.483117, 49.492621], [8.483058, 49.492604], [8.482931, 49.492484], [8.482834, 49.49237], [8.482906, 49.492344]]",49.502211,8.465255,49.492344,8.482906,660983,7853258,227
