start_id,end_id,start_lat,start_lon,end_lat,end_lon,count
339475,364019650,49.47996,8.469749,49.477839,8.467814,348
339478,660951,49.470261,8.482255,49.48275,8.463303,347
339468,339476,49.484576,8.459859,49.493448,8.458968,347
660951,28450681,49.48275,8.463303,49.496424,8.47725,346
31471276,276163348,49.487604,8.471435,49.480781,8.469247,346
339459,339475,49.487939,8.478742,49.47996,8.469749,345
339346,58196168,49.497263,8.483832,49.479693,8.471489,344
339475,30612240,49.47996,8.469749,49.499357,8.461822,344
339343,339349,49.49707,8.473044,49.498946,8.467224,343
28450544,146888993,49.475967,8.483157,49.48489,8.487298,343
28450681,31471276,49.496424,8.47725,49.487604,8.471435,342
339343,58196168,49.49707,8.473044,49.479693,8.471489,339
30612203,148606240,49.4945,8.459644,49.484796,8.462552,336
339346,660951,49.497263,8.483832,49.48275,8.463303,336
660951,30612203,49.48275,8.463303,49.4945,8.459644,336
339346,339476,49.497263,8.483832,49.493448,8.458968,336
4915747,7853258,49.485698,8.473613,49.492344,8.482906,335
339472,28450544,49.48711,8.456876,49.475967,8.483157,334
339343,30612231,49.49707,8.473044,49.500678,8.470904,334
339478,660943,49.470261,8.482255,49.474329,8.486944,333
339354,30612240,49.493002,8.470325,49.499357,8.461822,333
28450544,31471276,49.475967,8.483157,49.487604,8.471435,332
339343,660983,49.49707,8.473044,49.502211,8.465255,330
339468,148606240,49.484576,8.459859,49.484796,8.462552,329
28450681,29964359,49.496424,8.47725,49.484387,8.473963,328
339350,4726822,49.506903,8.492206,49.500855,8.499588,327
339463,1557693,49.487956,8.466007,49.47365,8.46642,326
28450596,29964359,49.479913,8.475652,49.484387,8.473963,326
339463,7853258,49.487956,8.466007,49.492344,8.482906,326
339463,30612264,49.487956,8.466007,49.485946,8.46215,325
339350,148606240,49.506903,8.492206,49.484796,8.462552,324
339475,339481,49.47996,8.469749,49.479502,8.495221,324
121376,339468,49.477082,8.463662,49.484576,8.459859,323
339343,31471276,49.49707,8.473044,49.487604,8.471435,320
7853258,30612225,49.492344,8.482906,49.497065,8.492131,320
339476,29964359,49.493448,8.458968,49.484387,8.473963,319
339478,1557693,49.470261,8.482255,49.47365,8.46642,318
339456,339472,49.490685,8.475705,49.48711,8.456876,316
339468,660939,49.484576,8.459859,49.464913,8.475941,315
339343,660978,49.49707,8.473044,49.508376,8.476054,313
339349,30612203,49.498946,8.467224,49.4945,8.459644,313
339485,29964359,49.478512,8.482561,49.484387,8.473963,313
9214247,38930075,49.508189,8.512414,49.514029,8.527681,312
339472,660939,49.48711,8.456876,49.464913,8.475941,310
7853258,28450544,49.492344,8.482906,49.475967,8.483157,310
339472,660974,49.48711,8.456876,49.494114,8.4676,307
339354,30612203,49.493002,8.470325,49.4945,8.459644,305
660951,29964359,49.48275,8.463303,49.484387,8.473963,305
339343,339485,49.49707,8.473044,49.478512,8.482561,304
339343,30612203,49.49707,8.473044,49.4945,8.459644,302
660943,660951,49.474329,8.486944,49.48275,8.463303,302
339472,28450242,49.48711,8.456876,49.473974,8.472009,301
30612250,276163348,49.4908,8.471387,49.480781,8.469247,301
121376,660951,49.477082,8.463662,49.48275,8.463303,300
660971,148606240,49.456695,8.481027,49.484796,8.462552,300
339476,660974,49.493448,8.458968,49.494114,8.4676,300
28450544,29964359,49.475967,8.483157,49.484387,8.473963,299
339462,148606240,49.489761,8.468437,49.484796,8.462552,299
339459,7853258,49.487939,8.478742,49.492344,8.482906,298
339487,7853258,49.485371,8.469493,49.492344,8.482906,297
9214247,450006188,49.508189,8.512414,49.503207,8.518642,296
339346,30612231,49.497263,8.483832,49.500678,8.470904,295
28450681,148606240,49.496424,8.47725,49.484796,8.462552,294
339487,276163348,49.485371,8.469493,49.480781,8.469247,293
339463,339464,49.487956,8.466007,49.489012,8.462997,292
339476,339485,49.493448,8.458968,49.478512,8.482561,292
31471648,364019650,49.459715,8.487411,49.477839,8.467814,291
660951,4915747,49.48275,8.463303,49.485698,8.473613,291
378596026,378596231,49.463125,8.555903,49.451792,8.537525,290
339354,339464,49.493002,8.470325,49.489012,8.462997,290
339464,276163348,49.489012,8.462997,49.480781,8.469247,289
339475,4726822,49.47996,8.469749,49.500855,8.499588,289
339485,148606240,49.478512,8.482561,49.484796,8.462552,289
339476,28450544,49.493448,8.458968,49.475967,8.483157,288
339476,364019650,49.493448,8.458968,49.477839,8.467814,288
339461,660951,49.485357,8.47665,49.48275,8.463303,288
339463,28450681,49.487956,8.466007,49.496424,8.47725,288
660951,30612064,49.48275,8.463303,49.468919,8.470824,288
339463,30612231,49.487956,8.466007,49.500678,8.470904,286
339462,31471276,49.489761,8.468437,49.487604,8.471435,286
339459,58196168,49.487939,8.478742,49.479693,8.471489,285
339476,28450596,49.493448,8.458968,49.479913,8.475652,285
339354,660983,49.493002,8.470325,49.502211,8.465255,285
30612203,31471276,49.4945,8.459644,49.487604,8.471435,285
4726822,30612225,49.500855,8.499588,49.497065,8.492131,282
339464,30612203,49.489012,8.462997,49.4945,8.459644,282
339465,339475,49.483245,8.474793,49.47996,8.469749,281
660951,58196168,49.48275,8.463303,49.479693,8.471489,280
7853258,146888993,49.492344,8.482906,49.48489,8.487298,280
339472,339478,49.48711,8.456876,49.470261,8.482255,280
339349,31471276,49.498946,8.467224,49.487604,8.471435,279
339352,339462,49.497225,8.457751,49.489761,8.468437,279
